Kingdom	Phylum	Class	Order	Family	Genus	Species
OTUF_9246	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9247	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9248	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9251	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9253	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9254	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9255	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9256	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9258	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Bulleribasidiaceae	g__Dioszegia	s__var._zsoltii
OTUF_9260	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Amanitaceae	g__Amanita	s__rubescens
OTUF_9261	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9262	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS05	NA	NA	NA
OTUF_9264	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9266	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Phaeosphaeria	s__caricis
OTUF_9267	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9270	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9272	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Eutypella	NA
OTUF_9273	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9275	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Corticiales	f__Corticiaceae	g__Corticium	NA
OTUF_9276	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	NA	NA
OTUF_9277	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9278	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporales_fam_Incertae_sedis	g__Neohendersonia	s__kickxii
OTUF_9279	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9281	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	s__macrocarpum
OTUF_9282	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9283	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Coprinellus	s__brevisetulosus
OTUF_9284	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9285	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9287	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Tricholoma	s__fulvum
OTUF_9288	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_9289	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Crepidotaceae	g__Crepidotus	s__malachius
OTUF_9292	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9293	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_9294	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9296	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9303	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	NA	NA	NA
OTUF_9304	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9305	k__Fungi	p__Basidiomycota	c__Agaricostilbomycetes	o__Agaricostilbales	f__Chionosphaeraceae	NA	NA
OTUF_9306	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9307	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9309	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9310	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Sordariales	NA	NA	NA
OTUF_9312	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9313	k__Fungi	p__Chytridiomycota	c__Lobulomycetes	o__Lobulomycetales	f__Lobulomycetaceae	g__Lobulomyces	s__angularis
OTUF_9317	k__Fungi	p__Ascomycota	c__Saccharomycetes	o__Saccharomycetales	f__Saccharomycetales_fam_Incertae_sedis	g__Candida	NA
OTUF_9318	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9319	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_9320	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_9322	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Glomus	NA
OTUF_9329	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Trematosphaeriaceae	g__Trematosphaeria	NA
OTUF_9330	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9331	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Entoloma	NA
OTUF_9332	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Atheliales	f__Atheliaceae	g__Tylospora	NA
OTUF_9333	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9334	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9335	k__Fungi	p__Mucoromycota	c__Mucoromycetes	o__Mucorales	f__Mucoraceae	g__Mucor	s__odoratus
OTUF_9336	k__Fungi	p__Basidiomycota	c__Tremellomycetes	NA	NA	NA	NA
OTUF_9338	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9339	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9341	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9347	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Anguillospora	s__longissima
OTUF_9348	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9349	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9350	k__Fungi	p__Basidiomycota	c__Tremellomycetes	o__Tremellales	f__Tremellaceae	g__Tremella	s__encephala
OTUF_9351	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9352	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Pleosporaceae	NA	NA
OTUF_9353	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Glomerales	f__Glomeraceae	g__Dominikia	s__difficilevidera
OTUF_9354	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9355	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9357	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9358	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9359	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9360	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9361	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Tricholoma	s__lascivum
OTUF_9362	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9363	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9365	k__Fungi	p__Kickxellomycota	c__GS19	o__GS19	NA	NA	NA
OTUF_9366	k__Fungi	p__Ascomycota	c__Eurotiomycetes	NA	NA	NA	NA
OTUF_9367	k__Fungi	p__Glomeromycota	c__Glomeromycetes	o__Diversisporales	f__Acaulosporaceae	g__Acaulospora	NA
OTUF_9368	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Lyophyllaceae	g__Lyophyllum	s__shimeji
OTUF_9369	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Onygenales_fam_Incertae_sedis	g__Chrysosporium	s__minutisporosum
OTUF_9370	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
OTUF_9371	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9372	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9373	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	f__Hypocreaceae	g__Trichoderma	NA
OTUF_9375	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Xylariaceae	g__Virgaria	s__nigra
OTUF_9377	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9378	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9379	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Sebacinales	f__Sebacinaceae	NA	NA
OTUF_9380	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9381	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9382	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	NA
OTUF_9383	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9384	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9385	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9386	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9387	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	NA	NA
OTUF_9388	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Diaporthaceae	g__Diaporthe	NA
OTUF_9389	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9390	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	NA
OTUF_9391	k__Fungi	p__Chytridiomycota	c__Rhizophlyctidomycetes	o__Rhizophlyctidales	f__Sonoraphlyctidaceae	g__Sonoraphlyctis	s__ranzonii
OTUF_9392	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9393	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9394	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Coniochaetales	f__Coniochaetaceae	g__Coniochaeta	NA
OTUF_9395	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9396	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Erysiphales	f__Erysiphaceae	g__Sawadaea	s__tulasnei
OTUF_9397	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Helotiaceae	g__Hymenoscyphus	s__albidus
OTUF_9399	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentella	NA
OTUF_9404	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentella	NA
OTUF_9405	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9406	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9407	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9408	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Entolomataceae	g__Entoloma	NA
OTUF_9409	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9411	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Postia	s__cyanescens
OTUF_9412	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Cantharellales	f__Ceratobasidiaceae	g__Ceratobasidium	NA
OTUF_9414	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9415	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Galerina	s__sideroides
OTUF_9416	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9417	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Ambisporaceae	NA	NA
OTUF_9419	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9420	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9424	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9427	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9428	k__Fungi	p__Glomeromycota	c__Archaeosporomycetes	o__Archaeosporales	f__Archaeosporaceae	g__Archaeospora	s__trappei
OTUF_9429	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Inocybaceae	g__Inocybe	s__xanthomelas
OTUF_9430	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9432	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9433	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9435	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Pterulaceae	g__Radulomyces	s__paumanokensis
OTUF_9437	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9438	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9439	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9440	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9441	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9442	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9443	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9444	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Lentitheciaceae	NA	NA
OTUF_9445	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Inocybaceae	g__Inocybe	s__luteifolia
OTUF_9446	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9447	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9448	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9449	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Erythrobasidiales	f__Erythrobasidiales_fam_Incertae_sedis	g__Cyrenella	s__elegans
OTUF_9450	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9451	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9452	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	NA	NA	NA
OTUF_9453	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9454	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9455	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9457	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9458	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Clavariaceae	g__Clavaria	NA
OTUF_9459	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Inocybaceae	g__Inocybe	s__geophylla
OTUF_9460	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9461	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9462	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Hyaloscyphaceae	NA	NA
OTUF_9463	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Porostereum	NA
OTUF_9464	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Hyaloriaceae	g__Protodontia	s__piceicola
OTUF_9466	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9467	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_9468	k__Fungi	p__Ascomycota	c__Pezizomycetes	o__Pezizales	f__Pezizaceae	g__Peziza	s__vesiculosa
OTUF_9469	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9470	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_9471	k__Fungi	p__Ascomycota	c__Lecanoromycetes	o__Caliciales	f__Physciaceae	g__Physcia	s__dubia
OTUF_9472	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Phaeosphaeriaceae	g__Chaetosphaeronema	NA
OTUF_9473	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Exobasidiales	f__Brachybasidiaceae	g__Meira	s__nashicola
OTUF_9475	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9476	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9477	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9478	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9480	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9481	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9482	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_9483	k__Fungi	p__Ascomycota	c__Dothideomycetes	NA	NA	NA	NA
OTUF_9484	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9485	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Amniculicolaceae	g__Murispora	NA
OTUF_9486	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Meruliaceae	g__Sarcodontia	s__spumea
OTUF_9487	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Inocybaceae	g__Inocybe	s__hirtella
OTUF_9488	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9489	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9490	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	NA	NA	NA
OTUF_9491	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9492	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9493	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9494	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9495	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9496	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Tricholomataceae	g__Melanoleuca	s__grammopodia
OTUF_9497	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	NA	NA	NA
OTUF_9498	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9500	k__Fungi	p__Rozellomycota	c__Rozellomycotina_cls_Incertae_sedis	o__GS05	NA	NA	NA
OTUF_9501	k__Fungi	p__Basidiomycota	c__Exobasidiomycetes	o__Microstromatales	NA	NA	NA
OTUF_9502	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	NA	NA	NA
OTUF_9503	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Postia	s__sericeomollis
OTUF_9504	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9505	k__Fungi	p__Ascomycota	c__Orbiliomycetes	o__Orbiliales	NA	NA	NA
OTUF_9507	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	f__Gymnoascaceae	g__Gymnoascus	NA
OTUF_9508	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9509	k__Fungi	p__Chytridiomycota	c__Chytridiomycetes	o__Chytridiales	f__Chytridiales_fam_Incertae_sedis	g__Zygorhizidium	NA
OTUF_9510	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9511	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9512	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9514	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Typhulaceae	g__Typhula	s__incarnata
OTUF_9515	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Diaporthales	f__Valsaceae	NA	NA
OTUF_9517	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9518	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Exidia	NA
OTUF_9519	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Capnodiales	f__Teratosphaeriaceae	g__Lapidomyces	NA
OTUF_9520	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9521	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Trechisporales	f__Trechisporales_fam_Incertae_sedis	g__Sistotremastrum	s__guttuliferum
OTUF_9522	k__Fungi	p__Chytridiomycota	c__Rhizophydiomycetes	o__Rhizophydiales	f__Halomycetaceae	NA	NA
OTUF_9523	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Thelephorales	f__Thelephoraceae	g__Tomentella	NA
OTUF_9524	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9525	k__Fungi	p__Mortierellomycota	c__Mortierellomycetes	o__Mortierellales	f__Mortierellaceae	g__Mortierella	s__parvispora
OTUF_9527	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9529	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9530	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9533	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Myxotrichaceae	NA	NA
OTUF_9534	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9535	k__Fungi	p__Aphelidiomycota	c__Aphelidiomycetes	o__GS16	NA	NA	NA
OTUF_9536	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	NA	NA	NA
OTUF_9537	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Sporormiaceae	g__Preussia	s__globosa
OTUF_9538	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9539	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Melanosporales	f__Melanosporaceae	g__Melanospora	s__verrucispora
OTUF_9542	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9543	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Physalacriaceae	g__Armillaria	s__mellea
OTUF_9546	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9547	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	NA	NA
OTUF_9548	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Hypocreales	NA	NA	NA
OTUF_9550	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9551	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9553	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9555	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Bolbitiaceae	NA	NA
OTUF_9556	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9557	k__Fungi	p__Basidiomycota	c__Agaricomycetes	NA	NA	NA	NA
OTUF_9558	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9559	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Polyporaceae	g__Polyporus	s__tuberaster
OTUF_9560	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Venturiales	f__Venturiaceae	g__Venturia	NA
OTUF_9562	k__Fungi	p__Chytridiomycota	NA	NA	NA	NA	NA
OTUF_9564	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9565	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9566	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9568	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Auriculariales	f__Exidiaceae	g__Exidia	s__recisa
OTUF_9569	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9570	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Onygenales	NA	NA	NA
OTUF_9571	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9574	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9575	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	g__Subplenodomus	s__iridicola
OTUF_9576	k__Fungi	p__Basidiomycota	c__Tremellomycetes	NA	NA	NA	NA
OTUF_9578	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9579	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Periconiaceae	g__Periconia	NA
OTUF_9581	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Diatrypaceae	g__Eutypa	s__leptoplaca
OTUF_9582	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9583	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9584	k__Fungi	p__Basidiomycota	c__Cystobasidiomycetes	o__Naohideales	f__Naohideaceae	g__Naohidea	s__sebacea
OTUF_9585	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Thyridariaceae	g__Parathyridaria	s__robiniae
OTUF_9589	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	NA	NA	NA
OTUF_9590	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Dermateaceae	g__Calloria	s__urticae
OTUF_9591	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9594	k__Fungi	p__Ascomycota	c__Leotiomycetes	o__Helotiales	f__Chaetomellaceae	g__Pilidium	s__concavum
OTUF_9595	k__Fungi	p__Ascomycota	c__Sordariomycetes	o__Xylariales	f__Apiosporaceae	g__Arthrinium	s__kogelbergense
OTUF_9596	k__Fungi	p__Zoopagomycota	NA	NA	NA	NA	NA
OTUF_9597	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9599	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9600	k__Fungi	p__Ascomycota	c__Taphrinomycetes	o__Taphrinales	f__Protomycetaceae	g__Protomyces	s__inouyei
OTUF_9604	k__Fungi	NA	NA	NA	NA	NA	NA
OTUF_9606	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Strophariaceae	g__Psilocybe	s__inquilina
OTUF_9608	k__Fungi	p__Basidiomycota	c__Ustilaginomycetes	o__Ustilaginales	f__Ustilaginaceae	g__Tranzscheliella	s__hypodytes
OTUF_9609	k__Fungi	p__Ascomycota	NA	NA	NA	NA	NA
OTUF_9610	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Psathyrellaceae	g__Psathyrella	s__olympiana
OTUF_9611	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Inocybaceae	g__Inocybe	s__glabripes
OTUF_9615	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9618	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9619	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Agaricales	f__Crepidotaceae	g__Crepidotus	s__cesatii
OTUF_9620	k__Fungi	p__Basidiomycota	c__Agaricomycetes	o__Polyporales	f__Fomitopsidaceae	g__Postia	s__caesia
OTUF_9621	k__Fungi	p__Ascomycota	c__Eurotiomycetes	o__Chaetothyriales	f__Herpotrichiellaceae	g__Exophiala	NA
OTUF_9622	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9623	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Dothideales	f__Dothioraceae	g__Hormonema	s__macrosporum
OTUF_9624	k__Fungi	p__Basidiomycota	NA	NA	NA	NA	NA
OTUF_9625	k__Fungi	p__Ascomycota	c__Dothideomycetes	o__Pleosporales	f__Leptosphaeriaceae	NA	NA
OTUF_9630	k__Fungi	NA	NA	NA	NA	NA	NA
